tag,hurr_name,ymd,hours,record_identifier,system_status,lat,long,max_wind,min_pressure
AL051977,ANITA,19770902,1800,,HU,23.1N,99.2W,70,978
AL051977,ANITA,19770903,0000,,TS,22.5N,101.0W,40,998
AL051977,ANITA,19770903,0600,,TD,22.0N,103.0W,25,1011
AL061977,BABE,19770903,0600,,SD,26.8N,86.3W,25,1007
AL061977,BABE,19770903,1200,,SD,27.4N,87.3W,30,-999
AL061977,BABE,19770903,1800,,SS,27.6N,88.5W,35,1005
AL061977,BABE,19770904,0000,,SS,27.4N,89.7W,35,-999
AL061977,BABE,19770904,0600,,SS,26.6N,90.5W,40,-999
AL061977,BABE,19770904,1200,,SS,26.8N,91.7W,45,1003
AL061977,BABE,19770904,1800,,TS,27.5N,91.7W,50,1000
AL061977,BABE,19770905,0000,,TS,28.0N,91.6W,60,-999
AL061977,BABE,19770905,0600,,HU,28.7N,91.4W,65,995
AL061977,BABE,19770905,1200,,HU,29.5N,91.2W,65,-999
AL061977,BABE,19770905,1800,,TS,29.8N,91.6W,50,1000
AL061977,BABE,19770906,0000,,TD,30.2N,91.3W,30,-999
AL061977,BABE,19770906,0600,,TD,30.6N,90.7W,30,-999
AL061977,BABE,19770906,1200,,TD,31.1N,90.0W,30,-999
AL061977,BABE,19770906,1800,,TD,31.7N,89.4W,25,1004
AL061977,BABE,19770907,0000,,TD,32.4N,88.8W,25,-999
AL061977,BABE,19770907,0600,,TD,33.2N,88.0W,25,-999
AL061977,BABE,19770907,1200,,TD,33.8N,87.1W,25,1008
AL061977,BABE,19770907,1800,,TD,34.3N,85.8W,25,-999
AL061977,BABE,19770908,0000,,TD,34.5N,84.8W,25,1010
AL061977,BABE,19770908,0600,,TD,34.6N,83.9W,25,-999
AL061977,BABE,19770908,1200,,TD,34.7N,82.6W,25,-999
AL061977,BABE,19770908,1800,,TD,34.8N,81.3W,25,-999
AL061977,BABE,19770909,0000,,TD,34.8N,80.2W,25,1012
AL071977,CLARA,19770905,1200,,TD,32.8N,80.0W,20,1015
AL071977,CLARA,19770905,1800,,TD,33.2N,79.0W,20,1014
AL071977,CLARA,19770906,0000,,TD,33.6N,78.2W,20,1013
AL071977,CLARA,19770906,0600,,TD,33.8N,77.6W,25,1012
AL071977,CLARA,19770906,1200,,TD,34.0N,77.0W,25,1011
AL071977,CLARA,19770906,1800,,TD,34.2N,76.4W,25,1010
AL071977,CLARA,19770907,0000,,TD,34.4N,75.8W,30,1010
AL071977,CLARA,19770907,0600,,TD,34.6N,75.0W,30,1010
AL071977,CLARA,19770907,1200,,TD,34.7N,74.3W,30,1010
AL071977,CLARA,19770907,1800,,TD,34.9N,73.0W,30,1010
AL071977,CLARA,19770908,0000,,TS,35.1N,71.7W,35,1006
AL071977,CLARA,19770908,0600,,TS,35.3N,69.7W,45,1001
AL071977,CLARA,19770908,1200,,HU,35.5N,67.7W,65,993
AL071977,CLARA,19770908,1800,,HU,35.6N,66.2W,65,994
AL071977,CLARA,19770909,0000,,HU,35.5N,64.6W,65,998
AL071977,CLARA,19770909,0600,,TS,34.8N,63.5W,60,1000
AL071977,CLARA,19770909,1200,,TS,34.0N,62.8W,55,999
AL071977,CLARA,19770909,1800,,TS,33.4N,62.8W,50,1001
AL071977,CLARA,19770910,0000,,TS,32.8N,63.2W,45,1000
AL071977,CLARA,19770910,0600,,TS,32.8N,63.6W,40,1000
AL071977,CLARA,19770910,1200,,TS,33.0N,63.8W,45,1001
AL071977,CLARA,19770910,1800,,TS,33.5N,63.7W,45,1001
AL071977,CLARA,19770911,0000,,TS,34.2N,63.2W,45,1002
AL071977,CLARA,19770911,0600,,TS,34.8N,62.5W,45,1002
AL071977,CLARA,19770911,1200,,EX,36.0N,61.5W,45,1001
AL071977,CLARA,19770911,1800,,EX,38.0N,59.8W,45,1001
AL071977,CLARA,19770912,0000,,EX,40.5N,57.5W,45,1001
AL081977,UNNAMED,19770917,1200,,TD,10.0N,35.5W,20,-999
AL081977,UNNAMED,19770917,1800,,TD,10.0N,36.7W,25,-999
AL081977,UNNAMED,19770918,0000,,TD,10.0N,38.0W,25,-999
AL081977,UNNAMED,19770918,0600,,TD,10.0N,39.2W,25,-999
AL081977,UNNAMED,19770918,1200,,TD,10.0N,40.5W,25,-999
AL081977,UNNAMED,19770918,1800,,TD,10.0N,41.7W,25,-999
AL081977,UNNAMED,19770919,0000,,TD,10.0N,42.8W,25,-999
AL081977,UNNAMED,19770919,0600,,TD,10.0N,43.9W,20,-999
AL081977,UNNAMED,19770919,1200,,TD,10.0N,45.0W,20,-999
AL091977,UNNAMED,19770922,1200,,TD,20.0N,95.0W,20,-999
AL091977,UNNAMED,19770922,1800,,TD,20.5N,95.8W,25,-999
AL091977,UNNAMED,19770923,0000,,TD,21.0N,96.5W,25,-999
AL091977,UNNAMED,19770923,0600,,TD,21.5N,97.2W,25,-999
AL091977,UNNAMED,19770923,1200,,TD,22.0N,98.0W,-99,-999
AL101977,DOROTHY,19770926,1800,,TD,28.5N,71.5W,20,1010
AL101977,DOROTHY,19770927,0000,,TD,29.5N,69.8W,20,1009
AL101977,DOROTHY,19770927,0600,,TD,30.2N,67.9W,30,1005
AL101977,DOROTHY,19770927,1200,,TS,30.9N,65.8W,40,1002
AL101977,DOROTHY,19770927,1800,,TS,31.9N,63.6W,45,1000
AL101977,DOROTHY,19770928,0000,,TS,33.2N,61.8W,50,996
AL101977,DOROTHY,19770928,0600,,TS,34.4N,60.8W,60,992
AL101977,DOROTHY,19770928,1200,,HU,35.5N,59.7W,65,988
AL101977,DOROTHY,19770928,1800,,HU,37.0N,58.8W,70,984
AL101977,DOROTHY,19770929,0000,,HU,38.3N,57.0W,75,980
AL101977,DOROTHY,19770929,0600,,HU,40.0N,55.5W,70,984
AL101977,DOROTHY,19770929,1200,,HU,42.0N,54.0W,65,988
AL101977,DOROTHY,19770929,1800,,EX,44.5N,53.0W,60,990
AL101977,DOROTHY,19770930,0000,,EX,47.0N,51.0W,50,995
AL101977,DOROTHY,19770930,0600,,EX,49.5N,48.5W,45,1000
AL111977,UNNAMED,19771001,1200,,TD,10.0N,46.0W,20,-999
AL111977,UNNAMED,19771001,1800,,TD,10.3N,47.2W,25,-999
AL111977,UNNAMED,19771002,0000,,TD,10.5N,48.5W,25,-999
AL111977,UNNAMED,19771002,0600,,TD,10.7N,49.8W,25,-999
AL111977,UNNAMED,19771002,1200,,TD,11.0N,51.0W,30,-999
AL111977,UNNAMED,19771002,1800,,TD,11.3N,52.2W,30,-999
AL111977,UNNAMED,19771003,0000,,TD,11.5N,53.5W,25,-999
AL111977,UNNAMED,19771003,0600,,TD,11.8N,54.8W,25,-999
AL111977,UNNAMED,19771003,1200,,TD,12.0N,56.0W,20,-999
AL121977,UNNAMED,19771003,1200,,TD,27.5N,43.0W,20,-999
AL121977,UNNAMED,19771003,1800,,TD,27.8N,43.2W,25,-999
AL121977,UNNAMED,19771004,0000,,TD,28.2N,43.2W,25,-999
AL121977,UNNAMED,19771004,0600,,TD,28.6N,43.3W,30,-999
AL121977,UNNAMED,19771004,1200,,TD,29.0N,43.5W,30,-999
AL121977,UNNAMED,19771004,1800,,TD,29.5N,44.8W,30,-999
AL121977,UNNAMED,19771005,0000,,TD,30.0N,46.2W,25,-999
AL121977,UNNAMED,19771005,0600,,TD,30.5N,47.6W,25,-999
AL121977,UNNAMED,19771005,1200,,TD,31.0N,49.0W,20,-999
AL131977,EVELYN,19771013,1800,,TD,26.9N,62.9W,30,1010
AL131977,EVELYN,19771014,0000,,TD,29.0N,64.0W,30,1008
AL131977,EVELYN,19771014,0600,,TS,30.9N,64.9W,35,1005
AL131977,EVELYN,19771014,1200,,TS,33.0N,64.9W,40,1002
AL131977,EVELYN,19771014,1800,,TS,35.9N,64.4W,50,999
AL131977,EVELYN,19771015,0000,,HU,39.2N,63.3W,65,994
AL131977,EVELYN,19771015,0600,,HU,42.4N,61.5W,70,996
AL131977,EVELYN,19771015,1200,,HU,45.5N,60.1W,70,998
AL131977,EVELYN,19771015,1800,,HU,47.4N,59.2W,70,999
AL131977,EVELYN,19771016,0000,,EX,49.1N,58.3W,45,1000
AL141977,FRIEDA,19771016,1800,,TD,17.3N,83.2W,25,1011
AL141977,FRIEDA,19771017,0000,,TD,17.3N,83.4W,30,1010
AL141977,FRIEDA,19771017,0600,,TD,17.3N,83.6W,30,1009
AL141977,FRIEDA,19771017,1200,,TS,17.2N,83.9W,40,1008
AL141977,FRIEDA,19771017,1800,,TS,17.2N,84.4W,45,1007
AL141977,FRIEDA,19771018,0000,,TS,17.3N,85.0W,50,1006
AL141977,FRIEDA,19771018,0600,,TS,17.4N,85.8W,40,1005
AL141977,FRIEDA,19771018,1200,,TD,17.5N,86.6W,30,1006
AL141977,FRIEDA,19771018,1800,,TD,17.6N,87.4W,25,1008
AL141977,FRIEDA,19771019,0000,,TD,17.6N,88.3W,20,1010
AL151977,UNNAMED,19771024,1200,,TD,25.5N,95.5W,20,-999
AL151977,UNNAMED,19771024,1800,,TD,26.5N,94.2W,25,-999
AL151977,UNNAMED,19771025,0000,,TD,27.5N,92.8W,30,-999
AL151977,UNNAMED,19771025,0600,,TD,28.5N,91.4W,30,-999
AL151977,UNNAMED,19771025,1200,,TD,29.5N,90.0W,25,-999
AL151977,UNNAMED,19771025,1800,,TD,30.5N,88.6W,-99,-999
AL011978,UNNAMED,19780118,1200,,SD,22.0N,44.0W,25,1013
AL011978,UNNAMED,19780118,1800,,SD,22.5N,45.0W,25,-999
AL011978,UNNAMED,19780119,0000,,SD,23.0N,46.0W,30,-999
AL011978,UNNAMED,19780119,0600,,SD,23.3N,46.7W,30,-999
AL011978,UNNAMED,19780119,1200,,SS,23.5N,47.6W,35,1008
AL011978,UNNAMED,19780119,1800,,SS,23.8N,48.3W,35,-999
AL011978,UNNAMED,19780120,0000,,SS,24.0N,49.5W,35,1005
AL011978,UNNAMED,19780120,0600,,SS,23.9N,50.5W,35,-999
AL011978,UNNAMED,19780120,1200,,SS,23.3N,52.0W,40,1002
AL011978,UNNAMED,19780120,1800,,SS,22.9N,53.5W,40,-999
AL011978,UNNAMED,19780121,0000,,SS,22.8N,54.8W,40,-999
AL011978,UNNAMED,19780121,0600,,SS,22.7N,56.0W,40,-999
AL011978,UNNAMED,19780121,1200,,SS,22.6N,57.3W,40,-999
AL011978,UNNAMED,19780121,1800,,SS,22.4N,58.8W,40,1003
AL011978,UNNAMED,19780122,0000,,SS,22.0N,59.8W,35,-999
AL011978,UNNAMED,19780122,0600,,SS,21.7N,60.8W,35,-999
AL011978,UNNAMED,19780122,1200,,SD,21.4N,61.8W,30,-999
AL011978,UNNAMED,19780122,1800,,SD,21.0N,62.9W,25,1010
AL011978,UNNAMED,19780123,0000,,SD,21.0N,64.0W,25,-999
AL021978,UNNAMED,19780621,1200,,TD,25.2N,86.5W,20,-999
AL021978,UNNAMED,19780621,1800,,TD,25.6N,85.8W,25,-999
AL021978,UNNAMED,19780622,0000,,TD,26.0N,85.0W,25,-999
AL021978,UNNAMED,19780622,0600,,TD,26.2N,84.5W,25,-999
AL021978,UNNAMED,19780622,1200,,TD,26.4N,84.0W,20,-999
AL021978,UNNAMED,19780622,1800,,TD,26.6N,83.5W,-99,-999
AL031978,UNNAMED,19780710,1200,,TD,15.5N,27.5W,20,-999
AL031978,UNNAMED,19780710,1800,,TD,15.5N,29.7W,25,-999
AL031978,UNNAMED,19780711,0000,,TD,15.5N,32.0W,25,-999
AL031978,UNNAMED,19780711,0600,,TD,15.5N,34.0W,30,-999
AL031978,UNNAMED,19780711,1200,,TD,15.5N,36.0W,30,-999
AL031978,UNNAMED,19780711,1800,,TD,15.5N,38.0W,30,-999
AL031978,UNNAMED,19780712,0000,,TD,15.5N,40.0W,25,-999
AL031978,UNNAMED,19780712,0600,,TD,15.0N,42.0W,25,-999
AL031978,UNNAMED,19780712,1200,,TD,14.5N,44.0W,20,-999
AL041978,AMELIA,19780730,1800,,TD,25.7N,97.0W,30,1006
AL041978,AMELIA,19780731,0000,,TS,26.4N,97.4W,45,1005
AL041978,AMELIA,19780731,0600,,TS,27.2N,97.8W,40,1007
AL041978,AMELIA,19780731,1200,,TS,28.0N,98.2W,35,1008
AL041978,AMELIA,19780731,1800,,TD,28.6N,98.7W,30,1010
AL041978,AMELIA,19780801,0000,,TD,29.3N,99.2W,25,1010
AL051978,BESS,19780805,1200,,TD,25.3N,90.4W,20,1012
AL051978,BESS,19780805,1800,,TD,25.1N,91.0W,20,1012
AL051978,BESS,19780806,0000,,TD,24.8N,91.8W,25,1011
AL051978,BESS,19780806,0600,,TD,24.5N,92.5W,30,1010
AL051978,BESS,19780806,1200,,TD,24.2N,93.3W,30,1009
AL051978,BESS,19780806,1800,,TS,23.9N,94.0W,35,1008
AL051978,BESS,19780807,0000,,TS,23.3N,95.0W,40,1007
AL051978,BESS,19780807,0600,,TS,22.8N,95.7W,40,1006
AL051978,BESS,19780807,1200,,TS,22.2N,96.2W,40,1005
AL051978,BESS,19780807,1800,,TS,21.6N,96.6W,45,1006
AL051978,BESS,19780808,0000,,TS,21.1N,96.8W,45,1007
AL051978,BESS,19780808,0600,,TS,20.4N,96.9W,40,1008
AL051978,BESS,19780808,1200,,TD,20.0N,97.0W,25,1010
AL061978,CORA,19780807,1200,,TD,13.0N,35.0W,25,1010
AL061978,CORA,19780807,1800,,TD,13.4N,36.2W,25,1010
AL061978,CORA,19780808,0000,,TD,13.8N,37.8W,25,1009
AL061978,CORA,19780808,0600,,TD,13.9N,39.6W,30,1008
AL061978,CORA,19780808,1200,,TS,14.0N,41.5W,50,1003
AL061978,CORA,19780808,1800,,HU,14.0N,43.2W,65,990
AL061978,CORA,19780809,0000,,HU,14.0N,44.9W,80,980
AL061978,CORA,19780809,0600,,HU,13.9N,46.8W,80,980
AL061978,CORA,19780809,1200,,HU,13.6N,48.6W,70,988
AL061978,CORA,19780809,1800,,HU,13.2N,50.6W,65,998
AL061978,CORA,19780810,0000,,TS,12.8N,52.8W,60,1006
AL061978,CORA,19780810,0600,,TS,12.4N,54.8W,55,1007
AL061978,CORA,19780810,1200,,TS,12.2N,56.8W,55,1007
AL061978,CORA,19780810,1800,,TS,12.1N,58.8W,50,1008
AL061978,CORA,19780811,0000,,TS,12.0N,60.9W,45,1008
AL061978,CORA,19780811,0600,,TS,12.0N,62.8W,35,1008
AL061978,CORA,19780811,1200,,TD,12.1N,64.8W,30,1008
AL061978,CORA,19780811,1800,,TD,12.1N,66.8W,30,1009
AL061978,CORA,19780812,0000,,TD,12.2N,68.8W,30,1010
AL071978,UNNAMED,19780807,1200,,TD,13.0N,52.5W,20,-999
AL071978,UNNAMED,19780807,1800,,TD,13.0N,54.5W,25,-999
AL071978,UNNAMED,19780808,0000,,TD,13.0N,56.5W,25,-999
AL071978,UNNAMED,19780808,0600,,TD,13.0N,58.5W,25,-999
AL071978,UNNAMED,19780808,1200,,TD,13.0N,60.5W,30,-999
AL071978,UNNAMED,19780808,1800,,TD,13.0N,62.5W,30,-999
AL071978,UNNAMED,19780809,0000,,TD,13.0N,64.5W,30,-999
AL071978,UNNAMED,19780809,0600,,TD,13.0N,66.3W,30,-999
AL071978,UNNAMED,19780809,1200,,TD,13.0N,68.0W,30,-999
AL071978,UNNAMED,19780809,1800,,TD,13.0N,70.0W,25,-999
AL071978,UNNAMED,19780810,0000,,TD,13.0N,72.0W,25,-999
AL071978,UNNAMED,19780810,0600,,TD,12.9N,74.0W,25,-999
AL071978,UNNAMED,19780810,1200,,TD,12.8N,76.0W,25,-999
AL071978,UNNAMED,19780810,1800,,TD,12.7N,77.5W,20,-999
AL071978,UNNAMED,19780811,0000,,TD,12.5N,79.0W,20,-999
AL071978,UNNAMED,19780811,0600,,TD,12.3N,80.7W,20,-999
AL071978,UNNAMED,19780811,1200,,TD,12.0N,82.5W,20,-999
AL071978,UNNAMED,19780811,1800,,TD,11.8N,84.0W,-99,-999
AL081978,UNNAMED,19780809,1200,,TD,26.5N,90.0W,20,-999
AL081978,UNNAMED,19780809,1800,,TD,27.0N,90.0W,25,-999
AL081978,UNNAMED,19780810,0000,,TD,27.6N,89.9W,25,-999
AL081978,UNNAMED,19780810,0600,,TD,28.2N,89.7W,25,-999
AL081978,UNNAMED,19780810,1200,,TD,28.8N,89.5W,25,-999
AL081978,UNNAMED,19780810,1800,,TD,29.4N,89.2W,-99,-999
AL091978,DEBRA,19780826,1200,,TD,23.4N,88.4W,25,1010
AL091978,DEBRA,19780826,1800,,TD,24.2N,89.5W,25,-999
AL091978,DEBRA,19780827,0000,,TD,24.4N,90.4W,25,-999
AL091978,DEBRA,19780827,0600,,TD,24.5N,91.4W,25,1008
AL091978,DEBRA,19780827,1200,,TD,24.6N,92.3W,25,-999
AL091978,DEBRA,19780827,1800,,TD,25.1N,93.1W,25,-999
AL091978,DEBRA,19780828,0000,,TD,25.8N,93.8W,25,1006
AL091978,DEBRA,19780828,0600,,TD,26.8N,94.3W,25,-999
AL091978,DEBRA,19780828,1200,,TD,27.8N,94.3W,30,-999
AL091978,DEBRA,19780828,1800,,TS,28.7N,94.1W,40,1002
AL091978,DEBRA,19780829,0000,,TS,29.6N,93.6W,50,1000
AL091978,DEBRA,19780829,0600,,TD,30.7N,93.3W,30,-999
AL091978,DEBRA,19780829,1200,,TD,32.0N,93.0W,30,1002
AL091978,DEBRA,19780829,1800,,TD,34.2N,92.7W,15,1005
AL101978,ELLA,19780830,0000,,TD,26.2N,59.7W,20,1012
AL101978,ELLA,19780830,0600,,TD,26.5N,60.8W,20,1011
AL101978,ELLA,19780830,1200,,TD,27.0N,62.0W,30,1010
AL101978,ELLA,19780830,1800,,TS,27.3N,63.1W,40,1005
AL101978,ELLA,19780831,0000,,TS,27.6N,64.2W,50,1000
AL101978,ELLA,19780831,0600,,TS,28.2N,65.9W,55,993
AL101978,ELLA,19780831,1200,,TS,28.8N,67.6W,60,986
AL101978,ELLA,19780831,1800,,HU,29.3N,68.8W,70,980
AL101978,ELLA,19780901,0000,,HU,29.6N,70.0W,90,978
AL101978,ELLA,19780901,0600,,HU,30.1N,71.1W,100,975
AL101978,ELLA,19780901,1200,,HU,30.7N,71.8W,110,970
AL101978,ELLA,19780901,1800,,HU,31.1N,72.3W,110,960
AL101978,ELLA,19780902,0000,,HU,31.2N,72.7W,105,960
AL101978,ELLA,19780902,0600,,HU,31.4N,73.1W,100,977
AL101978,ELLA,19780902,1200,,HU,31.6N,73.3W,80,981
AL101978,ELLA,19780902,1800,,HU,31.9N,73.0W,70,983
AL101978,ELLA,19780903,0000,,HU,32.3N,72.8W,70,983
AL101978,ELLA,19780903,0600,,HU,33.0N,72.4W,80,981
AL101978,ELLA,19780903,1200,,HU,33.8N,71.7W,85,976
AL101978,ELLA,19780903,1800,,HU,35.0N,70.2W,95,970
AL101978,ELLA,19780904,0000,,HU,36.2N,68.3W,110,962
AL101978,ELLA,19780904,0600,,HU,38.0N,66.0W,115,958
AL101978,ELLA,19780904,1200,,HU,40.0N,63.0W,120,956
AL101978,ELLA,19780904,1800,,HU,42.5N,59.5W,115,956
AL101978,ELLA,19780905,0000,,HU,45.0N,55.0W,105,960
AL101978,ELLA,19780905,0600,,HU,47.2N,50.2W,80,975
AL101978,ELLA,19780905,1200,,HU,49.0N,45.0W,65,980
AL111978,UNNAMED,19780830,1200,,TD,27.8N,91.0W,20,-999
AL111978,UNNAMED,19780830,1800,,TD,27.8N,90.3W,25,-999
AL111978,UNNAMED,19780831,0000,,TD,27.9N,89.6W,30,-999
AL111978,UNNAMED,19780831,0600,,TD,27.9N,88.9W,30,-999
AL111978,UNNAMED,19780831,1200,,TD,28.0N,88.2W,30,-999
AL111978,UNNAMED,19780831,1800,,TD,28.0N,87.6W,25,-999
AL111978,UNNAMED,19780901,0000,,TD,28.0N,87.1W,25,-999
AL111978,UNNAMED,19780901,0600,,TD,28.0N,86.6W,20,-999
AL111978,UNNAMED,19780901,1200,,TD,28.0N,86.0W,20,-999
AL121978,UNNAMED,19780903,1200,,TD,14.0N,16.0W,20,-999
AL121978,UNNAMED,19780903,1800,,TD,13.9N,17.1W,20,-999
AL121978,UNNAMED,19780904,0000,,TD,13.7N,18.2W,25,-999
AL121978,UNNAMED,19780904,0600,,TD,13.6N,19.3W,25,-999
AL121978,UNNAMED,19780904,1200,,TD,13.5N,20.5W,25,-999
AL121978,UNNAMED,19780904,1800,,TD,13.5N,22.1W,30,-999
AL121978,UNNAMED,19780905,0000,,TD,13.4N,23.7W,30,-999
AL121978,UNNAMED,19780905,0600,,TD,13.3N,25.3W,30,-999
AL121978,UNNAMED,19780905,1200,,TD,13.2N,27.0W,30,-999
AL121978,UNNAMED,19780905,1800,,TD,13.4N,28.1W,30,-999
AL121978,UNNAMED,19780906,0000,,TD,13.6N,29.3W,30,-999
AL121978,UNNAMED,19780906,0600,,TD,13.8N,30.9W,30,-999
AL121978,UNNAMED,19780906,1200,,TD,14.0N,32.5W,30,-999
AL121978,UNNAMED,19780906,1800,,TD,14.6N,33.3W,30,-999
AL121978,UNNAMED,19780907,0000,,TD,15.2N,34.2W,30,-999
AL121978,UNNAMED,19780907,0600,,TD,15.8N,35.1W,30,-999
AL121978,UNNAMED,19780907,1200,,TD,16.5N,36.0W,30,-999
AL121978,UNNAMED,19780907,1800,,TD,17.3N,37.0W,30,-999
AL121978,UNNAMED,19780908,0000,,TD,18.2N,38.0W,30,-999
AL121978,UNNAMED,19780908,0600,,TD,19.1N,39.0W,30,-999
AL121978,UNNAMED,19780908,1200,,TD,20.0N,40.0W,25,-999
AL121978,UNNAMED,19780908,1800,,TD,21.0N,40.5W,25,-999
AL121978,UNNAMED,19780909,0000,,TD,22.0N,41.0W,25,-999
AL121978,UNNAMED,19780909,0600,,TD,23.0N,41.5W,25,-999
AL121978,UNNAMED,19780909,1200,,TD,24.0N,42.0W,25,-999
AL121978,UNNAMED,19780909,1800,,TD,25.1N,42.0W,25,-999
AL121978,UNNAMED,19780910,0000,,TD,26.2N,42.0W,25,-999
AL121978,UNNAMED,19780910,0600,,TD,27.3N,42.0W,25,-999
AL121978,UNNAMED,19780910,1200,,TD,28.5N,42.0W,20,-999
AL121978,UNNAMED,19780910,1800,,TD,29.8N,41.3W,20,-999
AL121978,UNNAMED,19780911,0000,,TD,31.0N,40.5W,20,-999
AL121978,UNNAMED,19780911,0600,,TD,32.3N,39.7W,20,-999
AL121978,UNNAMED,19780911,1200,,TD,37.5N,39.0W,20,-999
AL131978,FLOSSIE,19780904,0000,,TD,12.0N,39.0W,25,1006
AL131978,FLOSSIE,19780904,0600,,TD,13.0N,40.0W,30,-999
AL131978,FLOSSIE,19780904,1200,,TS,14.2N,41.2W,35,-999
AL131978,FLOSSIE,19780904,1800,,TS,15.5N,42.9W,35,-999
AL131978,FLOSSIE,19780905,0000,,TS,16.7N,44.8W,35,-999
AL131978,FLOSSIE,19780905,0600,,TS,17.8N,46.4W,35,-999
AL131978,FLOSSIE,19780905,1200,,TS,18.9N,47.9W,35,-999
AL131978,FLOSSIE,19780905,1800,,TS,20.3N,49.5W,35,-999
AL131978,FLOSSIE,19780906,0000,,TS,21.2N,51.2W,35,-999
AL131978,FLOSSIE,19780906,0600,,TS,22.0N,53.2W,35,-999
AL131978,FLOSSIE,19780906,1200,,TS,22.1N,55.1W,35,-999
AL131978,FLOSSIE,19780906,1800,,TS,21.8N,56.8W,40,1003
AL131978,FLOSSIE,19780907,0000,,TS,21.7N,58.0W,40,-999
AL131978,FLOSSIE,19780907,0600,,TS,21.8N,59.0W,40,-999
AL131978,FLOSSIE,19780907,1200,,TS,22.2N,60.0W,40,1001
AL131978,FLOSSIE,19780907,1800,,TS,22.3N,61.2W,40,-999
AL131978,FLOSSIE,19780908,0000,,TS,22.6N,62.0W,40,-999
AL131978,FLOSSIE,19780908,0600,,TS,23.5N,62.0W,35,1005
AL131978,FLOSSIE,19780908,1200,,TS,24.3N,61.1W,35,-999
AL131978,FLOSSIE,19780908,1800,,TD,25.0N,60.5W,30,1008
AL131978,FLOSSIE,19780909,0000,,TD,25.7N,59.9W,30,-999
AL131978,FLOSSIE,19780909,0600,,TD,26.4N,59.2W,25,1010
AL131978,FLOSSIE,19780909,1200,,TD,27.2N,58.3W,25,-999
AL131978,FLOSSIE,19780909,1800,,TD,27.7N,57.3W,25,-999
AL131978,FLOSSIE,19780910,0000,,TD,28.2N,56.1W,25,-999
AL131978,FLOSSIE,19780910,0600,,TD,28.6N,54.8W,30,1008
AL131978,FLOSSIE,19780910,1200,,TD,28.7N,53.4W,30,-999
AL131978,FLOSSIE,19780910,1800,,TD,29.1N,52.0W,30,-999
AL131978,FLOSSIE,19780911,0000,,TS,29.2N,50.5W,35,1005
AL131978,FLOSSIE,19780911,0600,,TS,29.9N,49.1W,45,1001
AL131978,FLOSSIE,19780911,1200,,TS,30.7N,47.5W,55,998
AL131978,FLOSSIE,19780911,1800,,TS,31.0N,45.7W,55,-999
AL131978,FLOSSIE,19780912,0000,,TS,31.3N,44.7W,60,995
AL131978,FLOSSIE,19780912,0600,,HU,31.4N,44.0W,65,992
AL131978,FLOSSIE,19780912,1200,,HU,31.6N,43.5W,75,985
AL131978,FLOSSIE,19780912,1800,,HU,31.7N,43.0W,80,980
AL131978,FLOSSIE,19780913,0000,,HU,31.8N,42.9W,85,976
AL131978,FLOSSIE,19780913,0600,,HU,32.1N,43.0W,85,-999
AL131978,FLOSSIE,19780913,1200,,HU,32.6N,43.0W,85,-999
AL131978,FLOSSIE,19780913,1800,,HU,33.6N,43.1W,75,985
AL131978,FLOSSIE,19780914,0000,,HU,34.6N,43.1W,75,-999
AL131978,FLOSSIE,19780914,0600,,HU,35.9N,42.9W,75,-999
AL131978,FLOSSIE,19780914,1200,,HU,37.4N,41.9W,75,-999
AL131978,FLOSSIE,19780914,1800,,HU,39.3N,40.6W,75,-999
AL131978,FLOSSIE,19780915,0000,,HU,40.9N,38.5W,75,-999
AL131978,FLOSSIE,19780915,0600,,HU,43.1N,35.9W,65,992
AL131978,FLOSSIE,19780915,1200,,TS,45.7N,32.8W,55,998
AL131978,FLOSSIE,19780915,1800,,TS,47.7N,29.4W,50,-999
AL131978,FLOSSIE,19780916,0000,,EX,49.8N,24.3W,45,1000
AL131978,FLOSSIE,19780916,0600,,EX,51.5N,19.0W,45,-999
AL141978,UNNAMED,19780908,1200,,TD,23.0N,94.0W,20,-999
AL141978,UNNAMED,19780908,1800,,TD,23.3N,94.5W,25,-999
AL141978,UNNAMED,19780909,0000,,TD,23.5N,95.0W,25,-999
AL141978,UNNAMED,19780909,0600,,TD,23.8N,95.5W,30,-999
AL141978,UNNAMED,19780909,1200,,TD,24.0N,96.0W,30,-999
AL141978,UNNAMED,19780909,1800,,TD,23.9N,96.5W,30,-999
AL141978,UNNAMED,19780910,0000,,TD,23.7N,97.0W,30,-999
AL141978,UNNAMED,19780910,0600,,TD,23.6N,97.5W,25,-999
AL141978,UNNAMED,19780910,1200,,TD,23.5N,98.0W,20,-999
AL141978,UNNAMED,19780910,1800,,TD,24.0N,98.5W,-99,-999
AL151978,HOPE,19780912,0000,,SD,29.8N,80.0W,25,1012
AL151978,HOPE,19780912,0600,,SD,30.3N,79.3W,25,-999
AL151978,HOPE,19780912,1200,,SD,30.9N,78.6W,25,1010
AL151978,HOPE,19780912,1800,,SD,31.2N,77.7W,25,-999
AL151978,HOPE,19780913,0000,,SD,31.1N,76.5W,25,1010
AL151978,HOPE,19780913,0600,,SD,31.2N,75.2W,25,-999
AL151978,HOPE,19780913,1200,,SD,31.8N,74.2W,25,1009
AL151978,HOPE,19780913,1800,,SD,32.3N,73.1W,25,-999
AL151978,HOPE,19780914,0000,,SD,32.8N,72.1W,25,1008
AL151978,HOPE,19780914,0600,,SD,33.0N,70.8W,25,-999
